,,,
,t,x,y
,2.66E+02,1.09E-01,-0.241
,2.66E+02,1.09E-01,-0.241
,2.66E+02,1.09E-01,-0.24
,2.66E+02,1.09E-01,-0.24
,2.66E+02,1.09E-01,-0.24
,2.66E+02,1.09E-01,-0.24
,2.66E+02,1.09E-01,-0.24
,2.66E+02,1.09E-01,-0.239
,2.66E+02,1.09E-01,-0.239
,2.66E+02,1.09E-01,-0.239
,2.66E+02,1.09E-01,-0.239
,2.66E+02,1.09E-01,-0.239
,2.66E+02,1.09E-01,-0.239
,2.66E+02,1.09E-01,-0.239
,2.66E+02,1.09E-01,-0.239
,2.66E+02,1.09E-01,-0.238
,2.66E+02,1.09E-01,-0.238
,2.66E+02,1.09E-01,-0.238
,2.66E+02,1.09E-01,-0.238
,2.66E+02,1.09E-01,-0.238
,2.66E+02,1.09E-01,-0.238
,2.67E+02,1.09E-01,-0.238
,2.67E+02,1.09E-01,-0.238
,2.67E+02,1.09E-01,-0.238
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.67E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.237
,2.68E+02,1.09E-01,-0.238
,2.68E+02,1.09E-01,-0.238
,2.68E+02,1.09E-01,-0.238
,2.68E+02,1.09E-01,-0.238
,2.68E+02,1.09E-01,-0.238
,2.68E+02,1.09E-01,-0.238
,2.68E+02,1.09E-01,-0.238
,2.68E+02,1.09E-01,-0.238
,2.68E+02,1.09E-01,-0.238
,2.68E+02,1.09E-01,-0.238
,2.68E+02,1.09E-01,-0.238
,2.68E+02,1.09E-01,-0.239
,2.68E+02,1.09E-01,-0.239
,2.68E+02,1.09E-01,-0.239
,2.68E+02,1.09E-01,-0.239
,2.68E+02,1.09E-01,-0.239
,2.69E+02,1.09E-01,-0.239
,2.69E+02,1.09E-01,-0.239
,2.69E+02,1.09E-01,-0.239
,2.69E+02,1.09E-01,-0.239
,2.69E+02,1.09E-01,-0.239
,2.69E+02,1.09E-01,-0.239
,2.69E+02,1.09E-01,-0.24
,2.69E+02,1.09E-01,-0.24
,2.69E+02,1.09E-01,-0.24
,2.69E+02,1.09E-01,-0.24
,2.69E+02,1.09E-01,-0.24
,2.69E+02,1.09E-01,-0.241
,2.69E+02,1.09E-01,-0.241
,2.69E+02,1.09E-01,-0.241
,2.69E+02,1.09E-01,-0.241
,2.69E+02,1.09E-01,-0.241
,2.69E+02,1.09E-01,-0.242
,2.69E+02,1.09E-01,-0.242
,2.69E+02,1.09E-01,-0.242
,2.69E+02,1.09E-01,-0.242
,2.69E+02,1.09E-01,-0.243
,2.69E+02,1.09E-01,-0.243
,2.69E+02,1.09E-01,-0.243
,2.69E+02,1.09E-01,-0.243
,2.69E+02,1.09E-01,-0.244
,2.69E+02,1.09E-01,-0.244
,2.69E+02,1.09E-01,-0.244
,2.69E+02,1.09E-01,-0.244
,2.69E+02,1.09E-01,-0.244
,2.69E+02,1.09E-01,-0.245
,2.70E+02,1.09E-01,-0.245
,2.70E+02,1.09E-01,-0.245
,2.70E+02,1.09E-01,-0.245
,2.70E+02,1.09E-01,-0.246
,2.70E+02,1.09E-01,-0.246
,2.70E+02,1.09E-01,-0.246
,2.70E+02,1.09E-01,-0.247
,2.70E+02,1.09E-01,-0.247
,2.70E+02,1.09E-01,-0.247
,2.70E+02,1.09E-01,-0.247
,2.70E+02,1.09E-01,-0.248
,2.70E+02,1.09E-01,-0.248
,2.70E+02,1.09E-01,-0.248
,2.70E+02,1.09E-01,-0.249
,2.70E+02,1.09E-01,-0.249
,2.70E+02,1.09E-01,-0.249
,2.70E+02,1.09E-01,-0.25
,2.70E+02,1.09E-01,-0.25
,2.70E+02,1.09E-01,-0.25
,2.70E+02,1.09E-01,-0.251
,2.70E+02,1.09E-01,-0.251
,2.70E+02,1.09E-01,-0.251
,2.70E+02,1.09E-01,-0.251
,2.70E+02,1.09E-01,-0.252
,2.70E+02,1.09E-01,-0.252
,2.70E+02,1.09E-01,-0.252
,2.70E+02,1.09E-01,-0.253
,2.70E+02,1.09E-01,-0.253
,2.70E+02,1.09E-01,-0.253
,2.70E+02,1.09E-01,-0.254
,2.71E+02,1.09E-01,-0.254
,2.71E+02,1.09E-01,-0.254
,2.71E+02,1.09E-01,-0.255
,2.71E+02,1.09E-01,-0.255
,2.71E+02,1.09E-01,-0.255
,2.71E+02,1.09E-01,-0.256
,2.71E+02,1.09E-01,-0.256
,2.71E+02,1.09E-01,-0.257
,2.71E+02,1.09E-01,-0.257
,2.71E+02,1.09E-01,-0.257
,2.71E+02,1.09E-01,-0.258
,2.71E+02,1.09E-01,-0.258
,2.71E+02,1.09E-01,-0.259
,2.71E+02,1.09E-01,-0.259
,2.71E+02,1.09E-01,-0.259
,2.71E+02,1.09E-01,-0.26
,2.71E+02,1.09E-01,-0.26
,2.71E+02,1.09E-01,-0.261
,2.71E+02,1.09E-01,-0.261
,2.71E+02,1.09E-01,-0.261
,2.71E+02,1.09E-01,-0.261
,2.71E+02,1.09E-01,-0.262
,2.71E+02,1.08E-01,-0.263
,2.71E+02,1.08E-01,-0.263
,2.71E+02,1.08E-01,-0.263
,2.71E+02,1.08E-01,-0.263
,2.71E+02,1.08E-01,-0.264
,2.71E+02,1.08E-01,-0.264
,2.71E+02,1.08E-01,-0.265
,2.71E+02,1.08E-01,-0.265
,2.72E+02,1.07E-01,-0.265
,2.72E+02,1.07E-01,-0.266
,2.72E+02,1.07E-01,-0.266
,2.72E+02,1.07E-01,-0.267
,2.72E+02,1.07E-01,-0.267
,2.72E+02,1.07E-01,-0.267
,2.72E+02,1.07E-01,-0.268
,2.72E+02,1.06E-01,-0.268
,2.72E+02,1.06E-01,-0.269
,2.72E+02,1.06E-01,-0.269
,2.72E+02,1.06E-01,-0.27
,2.72E+02,1.06E-01,-0.27
,2.72E+02,1.06E-01,-0.27
,2.72E+02,1.06E-01,-0.271
,2.72E+02,1.05E-01,-0.271
,2.72E+02,1.05E-01,-0.272
,2.72E+02,1.05E-01,-0.272
,2.72E+02,1.05E-01,-0.272
,2.72E+02,1.05E-01,-0.273
,2.72E+02,1.05E-01,-0.273
,2.72E+02,1.04E-01,-0.274
,2.72E+02,1.04E-01,-0.274
,2.72E+02,1.04E-01,-0.274
,2.72E+02,1.04E-01,-0.275
,2.72E+02,1.04E-01,-0.275
,2.72E+02,1.04E-01,-0.276
,2.72E+02,1.03E-01,-0.276
,2.72E+02,1.03E-01,-0.276
,2.72E+02,1.03E-01,-0.277
,2.72E+02,1.03E-01,-0.277
,2.73E+02,1.03E-01,-0.278
,2.73E+02,1.02E-01,-0.278
,2.73E+02,1.02E-01,-0.279
,2.73E+02,1.02E-01,-0.279
,2.73E+02,1.02E-01,-0.279
,2.73E+02,1.02E-01,-0.28
,2.73E+02,1.01E-01,-0.28
,2.73E+02,1.01E-01,-0.281
,2.73E+02,1.01E-01,-0.281
,2.73E+02,1.01E-01,-0.281
,2.73E+02,1.00E-01,-0.282
,2.73E+02,1.00E-01,-0.282
,2.73E+02,1.00E-01,-0.283
,2.73E+02,9.98E-02,-0.283
,2.73E+02,9.96E-02,-0.283
,2.73E+02,9.93E-02,-0.283
,2.73E+02,9.90E-02,-0.284
,2.73E+02,9.89E-02,-0.284
,2.73E+02,9.88E-02,-0.285
,2.73E+02,9.84E-02,-0.285
,2.73E+02,9.82E-02,-0.285
,2.73E+02,9.81E-02,-0.286
,2.73E+02,9.78E-02,-0.286
,2.73E+02,9.77E-02,-0.286
,2.73E+02,9.74E-02,-0.287
,2.73E+02,9.72E-02,-0.287
,2.73E+02,9.70E-02,-0.287
,2.73E+02,9.68E-02,-0.288
,2.73E+02,9.66E-02,-0.288
,2.73E+02,9.63E-02,-0.288
,2.74E+02,9.62E-02,-0.289
,2.74E+02,9.59E-02,-0.289
,2.74E+02,9.57E-02,-0.29
,2.74E+02,9.54E-02,-0.29
,2.74E+02,9.52E-02,-0.29
,2.74E+02,9.50E-02,-0.291
,2.74E+02,9.47E-02,-0.291
,2.74E+02,9.45E-02,-0.291
,2.74E+02,9.41E-02,-0.292
,2.74E+02,9.39E-02,-0.292
,2.74E+02,9.36E-02,-0.292
,2.74E+02,9.33E-02,-0.293
,2.74E+02,9.32E-02,-0.293
,2.74E+02,9.30E-02,-0.293
,2.74E+02,9.27E-02,-0.294
,2.74E+02,9.26E-02,-0.294
,2.74E+02,9.22E-02,-0.294
,2.74E+02,9.20E-02,-0.294
,2.74E+02,9.19E-02,-0.294
,2.74E+02,9.15E-02,-0.295
,2.74E+02,9.14E-02,-0.295
,2.74E+02,9.13E-02,-0.295
,2.74E+02,9.08E-02,-0.296
,2.74E+02,9.07E-02,-0.296
,2.74E+02,9.03E-02,-0.296
,2.74E+02,9.02E-02,-0.296
,2.74E+02,9.01E-02,-0.296
,2.74E+02,8.96E-02,-0.297
,2.74E+02,8.95E-02,-0.297
,2.74E+02,8.94E-02,-0.297
,2.75E+02,8.90E-02,-0.298
,2.75E+02,8.89E-02,-0.298
,2.75E+02,8.84E-02,-0.298
,2.75E+02,8.81E-02,-0.298
,2.75E+02,8.80E-02,-0.299
,2.75E+02,8.76E-02,-0.299
,2.75E+02,8.75E-02,-0.299
,2.75E+02,8.75E-02,-0.299
,2.75E+02,8.71E-02,-0.3
,2.75E+02,8.70E-02,-0.3
,2.75E+02,8.69E-02,-0.3
,2.75E+02,8.65E-02,-0.301
,2.75E+02,8.64E-02,-0.301
,2.75E+02,8.63E-02,-0.301
,2.75E+02,8.58E-02,-0.301
,2.75E+02,8.58E-02,-0.301
,2.75E+02,8.57E-02,-0.301
,2.75E+02,8.52E-02,-0.302
,2.75E+02,8.51E-02,-0.302
,2.75E+02,8.50E-02,-0.302
,2.75E+02,8.45E-02,-0.303
,2.75E+02,8.44E-02,-0.303
,2.75E+02,8.44E-02,-0.303
,2.75E+02,8.39E-02,-0.303
,2.75E+02,8.38E-02,-0.303
,2.75E+02,8.37E-02,-0.303
,2.75E+02,8.33E-02,-0.304
,2.75E+02,8.31E-02,-0.304
,2.75E+02,8.27E-02,-0.304
,2.75E+02,8.25E-02,-0.304
,2.76E+02,8.25E-02,-0.304
,2.76E+02,8.20E-02,-0.305
,2.76E+02,8.19E-02,-0.305
,2.76E+02,8.18E-02,-0.305
,2.76E+02,8.13E-02,-0.306
,2.76E+02,8.13E-02,-0.306
,2.76E+02,8.12E-02,-0.306
,2.76E+02,8.12E-02,-0.306
,2.76E+02,8.07E-02,-0.306
,2.76E+02,8.06E-02,-0.306
,2.76E+02,8.06E-02,-0.306
,2.76E+02,8.06E-02,-0.306
,2.76E+02,8.01E-02,-0.307
,2.76E+02,8.01E-02,-0.307
,2.76E+02,8.01E-02,-0.307
,2.76E+02,8.01E-02,-0.307
,2.76E+02,8.00E-02,-0.307
,2.76E+02,7.95E-02,-0.308
,2.76E+02,7.94E-02,-0.308
,2.76E+02,7.94E-02,-0.308
,2.76E+02,7.94E-02,-0.308
,2.76E+02,7.89E-02,-0.308
,2.76E+02,7.89E-02,-0.308
,2.76E+02,7.88E-02,-0.308
,2.76E+02,7.87E-02,-0.308
,2.76E+02,7.82E-02,-0.309
,2.76E+02,7.82E-02,-0.309
,2.76E+02,7.81E-02,-0.309
,2.76E+02,7.81E-02,-0.309
,2.76E+02,7.80E-02,-0.309
,2.77E+02,7.75E-02,-0.309
,2.77E+02,7.75E-02,-0.309
,2.77E+02,7.75E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.73E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.73E-02,-0.309
,2.77E+02,7.73E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.74E-02,-0.309
,2.77E+02,7.75E-02,-0.309
,2.77E+02,7.69E-02,-0.31
,2.77E+02,7.69E-02,-0.31
,2.77E+02,7.69E-02,-0.31
,2.77E+02,7.69E-02,-0.31
,2.77E+02,7.69E-02,-0.31
,2.77E+02,7.69E-02,-0.31
,2.77E+02,7.69E-02,-0.31
,2.77E+02,7.69E-02,-0.31
,2.77E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.68E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.78E+02,7.69E-02,-0.31
,2.79E+02,7.69E-02,-0.31
,2.79E+02,7.69E-02,-0.31
,2.79E+02,7.69E-02,-0.31
,2.79E+02,7.70E-02,-0.31
,2.79E+02,7.70E-02,-0.31
,2.79E+02,7.70E-02,-0.31
,2.79E+02,7.70E-02,-0.31
,2.79E+02,7.70E-02,-0.31
,2.79E+02,7.70E-02,-0.31
,2.79E+02,7.70E-02,-0.31
,2.79E+02,7.70E-02,-0.31
,2.79E+02,7.70E-02,-0.31
,2.79E+02,7.70E-02,-0.31
,2.79E+02,7.70E-02,-0.31
,2.79E+02,7.70E-02,-0.31
,2.79E+02,7.75E-02,-0.309
,2.79E+02,7.75E-02,-0.309
,2.79E+02,7.75E-02,-0.309
,2.79E+02,7.75E-02,-0.309
,2.79E+02,7.75E-02,-0.309
,2.79E+02,7.76E-02,-0.309
,2.79E+02,7.76E-02,-0.309
,2.79E+02,7.81E-02,-0.309
,2.79E+02,7.81E-02,-0.309
,2.79E+02,7.81E-02,-0.309
,2.79E+02,7.82E-02,-0.309
,2.79E+02,7.82E-02,-0.309
,2.79E+02,7.87E-02,-0.308
,2.79E+02,7.87E-02,-0.308
,2.79E+02,7.88E-02,-0.308
,2.80E+02,7.88E-02,-0.308
,2.80E+02,7.93E-02,-0.308
,2.80E+02,7.94E-02,-0.307
,2.80E+02,7.94E-02,-0.307
,2.80E+02,7.95E-02,-0.307
,2.80E+02,8.00E-02,-0.307
,2.80E+02,8.01E-02,-0.307
,2.80E+02,8.02E-02,-0.307
,2.80E+02,8.02E-02,-0.307
,2.80E+02,8.07E-02,-0.306
,2.80E+02,8.08E-02,-0.306
,2.80E+02,8.08E-02,-0.306
,2.80E+02,8.08E-02,-0.306
,2.80E+02,8.13E-02,-0.306
,2.80E+02,8.13E-02,-0.306
,2.80E+02,8.14E-02,-0.306
,2.80E+02,8.19E-02,-0.305
,2.80E+02,8.20E-02,-0.305
,2.80E+02,8.20E-02,-0.305
,2.80E+02,8.20E-02,-0.305
,2.80E+02,8.25E-02,-0.304
,2.80E+02,8.25E-02,-0.304
,2.80E+02,8.26E-02,-0.304
,2.80E+02,8.31E-02,-0.304
,2.80E+02,8.32E-02,-0.304
,2.80E+02,8.32E-02,-0.304
,2.80E+02,8.37E-02,-0.303
,2.80E+02,8.38E-02,-0.303
,2.80E+02,8.38E-02,-0.303
,2.81E+02,8.43E-02,-0.302
,2.81E+02,8.44E-02,-0.302
,2.81E+02,8.44E-02,-0.302
,2.81E+02,8.49E-02,-0.302
,2.81E+02,8.50E-02,-0.302
,2.81E+02,8.51E-02,-0.302
,2.81E+02,8.55E-02,-0.301
,2.81E+02,8.56E-02,-0.301
,2.81E+02,8.57E-02,-0.301
,2.81E+02,8.61E-02,-0.3
,2.81E+02,8.62E-02,-0.3
,2.81E+02,8.63E-02,-0.3
,2.81E+02,8.68E-02,-0.3
,2.81E+02,8.69E-02,-0.3
,2.81E+02,8.69E-02,-0.3
,2.81E+02,8.74E-02,-0.299
,2.81E+02,8.75E-02,-0.299
,2.81E+02,8.76E-02,-0.299
,2.81E+02,8.81E-02,-0.299
,2.81E+02,8.82E-02,-0.299
,2.81E+02,8.83E-02,-0.299
,2.81E+02,8.87E-02,-0.298
,2.81E+02,8.88E-02,-0.298
,2.81E+02,8.93E-02,-0.297
,2.81E+02,8.94E-02,-0.297
,2.81E+02,8.95E-02,-0.297
,2.81E+02,8.99E-02,-0.297
,2.81E+02,9.01E-02,-0.297
,2.81E+02,9.05E-02,-0.296
,2.81E+02,9.06E-02,-0.296
,2.82E+02,9.07E-02,-0.296
,2.82E+02,9.12E-02,-0.295
,2.82E+02,9.13E-02,-0.295
,2.82E+02,9.19E-02,-0.295
,2.82E+02,9.20E-02,-0.294
,2.82E+02,9.21E-02,-0.294
,2.82E+02,9.24E-02,-0.294
,2.82E+02,9.26E-02,-0.293
,2.82E+02,9.27E-02,-0.293
,2.82E+02,9.30E-02,-0.293
,2.82E+02,9.33E-02,-0.293
,2.82E+02,9.34E-02,-0.292
,2.82E+02,9.37E-02,-0.292
,2.82E+02,9.39E-02,-0.292
,2.82E+02,9.40E-02,-0.292
,2.82E+02,9.42E-02,-0.291
,2.82E+02,9.46E-02,-0.291
,2.82E+02,9.47E-02,-0.291
,2.82E+02,9.49E-02,-0.29
,2.82E+02,9.51E-02,-0.29
,2.82E+02,9.54E-02,-0.289
,2.82E+02,9.57E-02,-0.289
,2.82E+02,9.59E-02,-0.289
,2.82E+02,9.62E-02,-0.288
,2.82E+02,9.64E-02,-0.288
,2.82E+02,9.65E-02,-0.288
,2.82E+02,9.69E-02,-0.287
,2.82E+02,9.71E-02,-0.287
,2.82E+02,9.75E-02,-0.286
,2.82E+02,9.77E-02,-0.286
,2.83E+02,9.78E-02,-0.286
,2.83E+02,9.81E-02,-0.285
,2.83E+02,9.84E-02,-0.285
,2.83E+02,9.85E-02,-0.285
,2.83E+02,9.87E-02,-0.284
,2.83E+02,9.89E-02,-0.284
,2.83E+02,9.91E-02,-0.284
,2.83E+02,9.94E-02,-0.283
,2.83E+02,9.95E-02,-0.283
,2.83E+02,9.97E-02,-0.283
,2.83E+02,1.00E-01,-0.282
,2.83E+02,1.00E-01,-0.282
,2.83E+02,1.00E-01,-0.281
,2.83E+02,1.00E-01,-0.281
,2.83E+02,1.01E-01,-0.281
,2.83E+02,1.01E-01,-0.28
,2.83E+02,1.01E-01,-0.28
,2.83E+02,1.01E-01,-0.28
,2.83E+02,1.01E-01,-0.279
,2.83E+02,1.02E-01,-0.279
,2.83E+02,1.02E-01,-0.278
,2.83E+02,1.02E-01,-0.278
,2.83E+02,1.02E-01,-0.277
,2.83E+02,1.02E-01,-0.277
,2.83E+02,1.03E-01,-0.277
,2.83E+02,1.03E-01,-0.276
,2.83E+02,1.03E-01,-0.276
,2.83E+02,1.03E-01,-0.275
,2.83E+02,1.03E-01,-0.275
,2.83E+02,1.04E-01,-0.274
,2.84E+02,1.04E-01,-0.274
,2.84E+02,1.04E-01,-0.274
,2.84E+02,1.04E-01,-0.273
,2.84E+02,1.04E-01,-0.273
,2.84E+02,1.04E-01,-0.272
,2.84E+02,1.05E-01,-0.272
,2.84E+02,1.05E-01,-0.272
,2.84E+02,1.05E-01,-0.271
,2.84E+02,1.05E-01,-0.271
,2.84E+02,1.05E-01,-0.271
,2.84E+02,1.05E-01,-0.27
,2.84E+02,1.05E-01,-0.27
,2.84E+02,1.06E-01,-0.27
,2.84E+02,1.06E-01,-0.269
,2.84E+02,1.06E-01,-0.269
,2.84E+02,1.06E-01,-0.269
,2.84E+02,1.06E-01,-0.268
,2.84E+02,1.06E-01,-0.268
,2.84E+02,1.07E-01,-0.267
,2.84E+02,1.07E-01,-0.267
,2.84E+02,1.07E-01,-0.266
,2.84E+02,1.07E-01,-0.266
,2.84E+02,1.07E-01,-0.266
,2.84E+02,1.07E-01,-0.265
,2.84E+02,1.07E-01,-0.265
,2.84E+02,1.07E-01,-0.265
,2.84E+02,1.07E-01,-0.264
,2.84E+02,1.08E-01,-0.264
,2.84E+02,1.08E-01,-0.263
,2.84E+02,1.08E-01,-0.263
,2.85E+02,1.08E-01,-0.263
,2.85E+02,1.08E-01,-0.262
,2.85E+02,1.08E-01,-0.262
,2.85E+02,1.08E-01,-0.262
,2.85E+02,1.08E-01,-0.262
,2.85E+02,1.08E-01,-0.261
,2.85E+02,1.08E-01,-0.261
,2.85E+02,1.08E-01,-0.26
,2.85E+02,1.08E-01,-0.26
,2.85E+02,1.08E-01,-0.26
,2.85E+02,1.08E-01,-0.259
,2.85E+02,1.08E-01,-0.259
,2.85E+02,1.08E-01,-0.259
,2.85E+02,1.09E-01,-0.259
,2.85E+02,1.10E-01,-0.256
,2.85E+02,1.10E-01,-0.256
,2.85E+02,1.11E-01,-0.255
,2.85E+02,1.11E-01,-0.255
,2.85E+02,1.11E-01,-0.255
,2.85E+02,1.11E-01,-0.255
,2.85E+02,1.11E-01,-0.255
,2.85E+02,1.11E-01,-0.253
,2.85E+02,1.11E-01,-0.253
,2.85E+02,1.11E-01,-0.253
,2.85E+02,1.11E-01,-0.253
,2.85E+02,1.11E-01,-0.252
,2.85E+02,1.11E-01,-0.252
,2.85E+02,1.11E-01,-0.252
,2.85E+02,1.11E-01,-0.252
,2.85E+02,1.11E-01,-0.251
,2.86E+02,1.11E-01,-0.251
,2.86E+02,1.11E-01,-0.251
,2.86E+02,1.11E-01,-0.251
,2.86E+02,1.11E-01,-0.25
,2.86E+02,1.11E-01,-0.25
,2.86E+02,1.11E-01,-0.25
,2.86E+02,1.11E-01,-0.249
,2.86E+02,1.11E-01,-0.249
,2.86E+02,1.11E-01,-0.249
,2.86E+02,1.11E-01,-0.249
,2.86E+02,1.11E-01,-0.248
,2.86E+02,1.11E-01,-0.248
,2.86E+02,1.11E-01,-0.248
,2.86E+02,1.11E-01,-0.248
,2.86E+02,1.11E-01,-0.247
,2.86E+02,1.11E-01,-0.247
,2.86E+02,1.11E-01,-0.247
,2.86E+02,1.11E-01,-0.247
,2.86E+02,1.11E-01,-0.246
,2.86E+02,1.11E-01,-0.246
,2.86E+02,1.11E-01,-0.246
,2.86E+02,1.11E-01,-0.245
,2.86E+02,1.11E-01,-0.245
,2.86E+02,1.11E-01,-0.245
,2.86E+02,1.11E-01,-0.244
,2.86E+02,1.11E-01,-0.244
,2.86E+02,1.11E-01,-0.244
,2.86E+02,1.11E-01,-0.244
,2.86E+02,1.11E-01,-0.243
,2.86E+02,1.11E-01,-0.243
,2.87E+02,1.11E-01,-0.243
,2.87E+02,1.11E-01,-0.243
,2.87E+02,1.11E-01,-0.243
,2.87E+02,1.11E-01,-0.242
,2.87E+02,1.11E-01,-0.242
,2.87E+02,1.11E-01,-0.242
,2.87E+02,1.11E-01,-0.242
,2.87E+02,1.11E-01,-0.242
,2.87E+02,1.11E-01,-0.241
,2.87E+02,1.11E-01,-0.241
,2.87E+02,1.11E-01,-0.241
,2.87E+02,1.11E-01,-0.241
,2.87E+02,1.11E-01,-0.24
,2.87E+02,1.11E-01,-0.24
,2.87E+02,1.11E-01,-0.24
,2.87E+02,1.11E-01,-0.24
,2.87E+02,1.11E-01,-0.24
,2.87E+02,1.11E-01,-0.239
,2.87E+02,1.11E-01,-0.239
,2.87E+02,1.11E-01,-0.239
,2.87E+02,1.11E-01,-0.239
,2.87E+02,1.11E-01,-0.239
,2.87E+02,1.11E-01,-0.239
,2.87E+02,1.11E-01,-0.239
,2.87E+02,1.11E-01,-0.238
,2.87E+02,1.11E-01,-0.238
,2.87E+02,1.11E-01,-0.238
,2.87E+02,1.11E-01,-0.238
,2.87E+02,1.11E-01,-0.238
,2.87E+02,1.11E-01,-0.238
,2.88E+02,1.11E-01,-0.238
,2.88E+02,1.11E-01,-0.238
,2.88E+02,1.11E-01,-0.238
,2.88E+02,1.11E-01,-0.238
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.88E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
,2.89E+02,1.11E-01,-0.237
